data,score,rating,bug_report,feature_request,user_experience
Simple,5,1,0,0,0
J ai utilisé régulièrement cette application jusqu'à la mise à jour et la ce matin reprise pour moi l application n arrete pas de me dire que l entrainement a été interrompue malgré mes multiples tentatives l entrainement s interomp tout les kilomètres et il faut cliquer sur reprendre. J espère que le problème va disparaître rapidement,3,0,1,0,1
"Dommage que sur la nouvelle version, il n'y a plus la moyenne du poids à la semaine et au mois.",1,0,0,1,0
Cette application m'a permis d'être plus actif et d'ameliorer ma santé.,5,0,0,0,1
huuuuuuummmmmmm trop fan,5,1,0,0,0
Toute les bonnes fonctionnalités qui valait le coup d être télécharger n existe plus,1,1,0,0,0
cool,5,1,0,0,0
J'ai aime,5,1,0,0,0
Au top,5,1,0,0,0
Où est passée la gestion du poids ? La nouvelle mise à jour de cette application vient de la ruiner. Dommage pour une application qui m'a beaucoup aidée et que j'appréciais beacoup. Je changerai mon avis si les choses changent mais pour l'instant elle ne vaut pas mieux qu'aucune autre application de santé bas de gamme.,1,1,0,1,0
"Appli de décompte des pas assez médiocre : 2 téléphones dans la même poche 
avec l'application donnent des résultats différents. Ne sait même pas faire 
une règle de trois : les moyennes sont fausses ! Je ne l'utilise que parce 
que les autres applications ne sont pas meilleures..",2,1,1,0,0
"Bonsoir, Très déçue depuis la dernière MAJ plus rien ne marche !! Décevant..!!",1,0,1,0,0
excellent,5,1,0,0,0
top,4,1,0,0,0
Il n'est pas normal que ce genre d'application exige des autorisations d'accès au journal d'appel etc...,1,0,0,1,0
"Très bonne application j'adore elle me permet de suivre mes calories brûlées, mes pas et elle me permet de voir la distance que j'ai parcouru",5,1,0,0,1
"Problème de synchronisation. Ma montre compte 10000 pas mais quand je la synchronise à l'appli, celle-ci n'affiche que 8000 pas. En gros, à moins que la montre soit CONSTAMMENT connectée au téléphone, peu importe le nombre de pas qu'elle comptabilise, l'application affichera un nombre different. Ce qui fausse le total à la semaine et au mois, la moitié des pas n'étant pas pris en compte.",2,0,1,0,0
J'ai changé de montre du coup ma nouvelle n'est pas compatible avec l'application je suis vraiment dégoûté.,2,1,1,0,0
Application non utilisable,1,1,0,0,0
"bien, ça m'a permis de le remettre en forme, mais j'ai une requete: Compter les etages/marches d'escaliers",4,0,0,1,1
super,5,1,0,0,0
il faudrait améliorer la courbe de restitution du rythme cardiaque. il faudrait arriver a lire toutes les données,2,0,0,1,0
"Application parfaite, manque une fonction pour pouvoir lire les codes barres, comme l'application Yuka, et aïs in être sur du produits. Merci",4,1,0,1,0
"Quand vous remettez la gestion du poid, je réinstallerai cette appli",1,0,0,1,0
super appli,5,1,0,0,0
L'application ne fonctionne plus aussi bien depuis la nouvelle mise à jour. A part calculer les pas impossible de faire autre chose. Pour moi il est impossible même de changer l'activité. Mon conjoint à le même les mise à jour son faites de plus.,1,0,1,0,0
"J'utilise cette appli, associée à une Galaxy watch, pour les programmes de coaching. Ce qui est gênant c'est que pour avoir le retour vocal des différentes paliers d'une séance, il faut activer les messages d'entraînement, du genre ""souriez si vous le pouvez"". Et ca je m'en passerais bien !",4,0,0,1,1
cool !!,5,1,0,0,0
"depuis la mise à jour, le compte des pas ne fonctionne plus comme il faut",1,0,1,0,0
Very useful. Sometimes complicated to navigate on.,4,1,0,1,0
"Sur mon nouveau téléphone note 20, je ne trouve plus le bouton ""mesurer"". Comment régler ce problème? Merci",4,0,0,1,0
Le bilan énergétique a disparu. C'était le principal attrait pour moi. Déçue 😕,3,1,0,1,0
Très bon application 9 / 10,5,1,0,0,0
GOOD,5,1,0,0,0
"Pratique pour gérer les calories consommées, mais aucun suivi du poids n'est disponible et elle ne se synchronise pas avec ma montre Amazfit GTR. Donc peut beaucoup mieux faire...",2,0,0,1,1
Ne calcule pas les pas correctement,1,0,1,0,0
Après une mise à jour je n'ai plus accès à appli Sa me mets un code interminable je voudrais savoir comment je peux régler le souci,1,0,1,0,0
J'arrive à régler mon routine quotidien et à surveiller ma santé grâce à cette app là!! Vraiment elle est devenue incontournable pour moi. Edit: depuis la dernière mise à jour de mi janvier j'arrive à avoir des problèmes concernant la non fonctionnalité des notifications et le blocage de l'app à cause de ce dernier 😤😡 c ennuyant,4,0,1,0,1
"Super appli, motivante avec montre connectée. Donner des idées de menus pour manger équilibré serait un plus.",5,1,0,1,1
"Bonne application mais elle consomme beaucoup de batterie, en plus je ne peux pas changer les informations d'utilisateur",3,1,0,1,0
La synchronisation avec strava ne fonctionne plus !!!,1,0,1,0,0
Appli agréable et ludique. Je l'utilise tous les jours.,4,1,0,0,0
"Que du positif! Cette app est parfaite dans son intégralité! Je n'irai même pas songer à essayer une autre, je suis totalement satisfaite",5,1,0,0,0
Rassurant,3,1,0,0,0
y en a marre de vos mises à jour qui ne tiennent pas la route ça fait 2 fois que ça ne marche pas 😤,1,0,1,0,0
J'aime moyennement,3,1,0,0,0
"Les mises à jour installees automatiquement suppriment des fonctionnalités. Ainsi par exemple pour le suivi du poids, les moyennes ont disparues au profit de l affichage des seules variations ponctuelles. Ce qui est aberrant car une perte de poids n est jamais linéaire",1,0,0,1,0
Je n'est pas reçu mon récapitulatif hebdomadaire comment ça se fait ??,5,0,1,0,0
Erreur sur les calories comment gérer cela,5,0,1,0,0
Des beugues enregistrés recemment sur le suivi gps du positionnement.,3,0,1,0,0
Depuis la version été 2021 ça ne comptabise que la moitié de mes pas ! Je vais changer d'application dommage car j'aimais bien les défis entre amis,1,1,1,0,0
"Trop intrussif depuis la dernière maj, je change",1,1,0,0,0
Bonjour... je réitère... pas contente du tout de la nouvelle mise à jour... du coup j'ai désinstallé... Merci à Samsung de bien vouloir répondre à ses clients mécontents... ce serait la moindre des choses ! et merci de remettre cette application comme avant 🙂,1,1,0,1,0
"Ça commence à devenir chiant ,mise à jour et que fait jamais mise à jour. Si ça continue je de'sinstalle.",2,1,1,0,0
"Depuis la dernière mise à jour, je reste sur 0 pas. Et je m'en servais pour suivre les moments d'exercice, de marche donc elle me devient inutile...",2,0,1,0,1
Regroupe bien tout les critères pour étudier et suivre son corps et fitness. reste les repas qui s'ajoutaient avant et plus maintenant et ça c'était mieux avant.,4,0,0,1,1
pourqoi je peux pas faire sur un telephone rooté,1,0,0,1,0
Superbe application !,5,1,0,0,0
Super comme appli. Et puis le faire avec ses amis c'est encore plus convivial,5,1,0,0,1
Bien,5,1,0,0,0
amusant,5,1,0,0,0
Top,5,1,0,0,0
"Depuis la dernière mise à jour on ne peut plus compter les pas juste avec le téléphone, l'appli ne prend en compte que ceux de la montre connectée même en sélectionnant '' tous les pas'', très déçue !",2,0,1,0,0
Très pratique et facile dutilisatipn,4,1,0,0,0
"Les pas ne sont pas toujours comptabilisé, c'est dommage",3,0,1,0,0
"Génial !!! Si on peut rajouter des programmes sportifs complets, ce serait bien.",5,1,0,1,0
Génial,5,1,0,0,0
Pas mal il m'aide à garder la force,5,1,0,0,1
J'aime beaucoup mais vous devez bannir les tricheurs,4,1,0,1,0
Je recommande vivement cette application,5,1,0,0,0
le nombre de pas ne correspond pas avec le nombre de km,2,0,1,0,0
Super !,4,1,0,0,0
cool,5,1,0,0,0
L'exercice de respiration ne fonction plus depuis les dernières mises à jour.,3,0,1,0,0
Cool,5,1,0,0,0
Graphiques for weight must change,5,0,0,1,0
"Parfais formidable راءع جدا يحسب كل شي خطوات ورياضة والايروبيك واليوجا 
وموسيقا ورقص وحتى الاكل ونضامو",5,1,0,0,0
mise a jour août 2021...toujours pas d'ecg sur la galaxy watch 3 sans les téléphones autre que samsung Nouvelle mise à jour en mai 2021 et toujours rien concernant l'ecg si nous n'avons pas de téléphone samsung !!! C'est vraiment de la vente forcé !! 1 mars 2021 Honteux !! Impossible d'avoir l'ecg sur la galaxy watch 3 sans un téléphone de la marque samsung !!! C'est un peu abusé ou les ingénieurs ne sont pas très bons...,1,1,0,1,0
L'application a un problème d'ouverture depuis la mise à jour. Quand est-ce que ce problème sera résolu ?,1,0,1,0,0
Motivante,4,1,0,0,0
Utile pour garder la forme. Ils doivent réinclure la mesure de la saturation,4,0,0,1,1
super appli,4,1,0,0,0
Super,5,1,0,0,0
Très bien en vélo en marche à pied excellent.,5,0,0,0,1
Bien conçu et ludique,5,1,0,0,0
Excellente application,5,1,0,0,0
pas de partage de suivi,1,0,0,1,0
toop,5,1,0,0,0
Parfait pour ma santé,5,1,0,0,0
"The minute you stop biking, so does the app. Not accurate at all.",1,0,1,0,0
Application qui ne compte plus les pas au bout d'une semaine d'utilisation,1,0,1,0,0
Bonne application,5,1,0,0,0
Cette appli est sympa et bien organiser cependant hier une chose ma énerver il m'a était proposer des recettes vegan et je ne comprend pas comment on peut soutenir ce mouvement stupide et en faire la publicité je trouve ça inacceptable. Que l'on propose des recettes diététique et en adéquation avec le sport ok le principe et super mais proposer des recette vegan non car tout le monde n'est pas d'accord avec cet effet de mode ridicule.,3,1,0,1,0
Très bon suivi pour rester au top de sa forme. Garder une bonne motivation au quotidien,4,0,0,0,1
Il y a un problem avec apli,1,0,1,0,0
Depuis la dernière MAJ plus possible d'ouvrir l'appli. J'ai désinstallé puis réinstaller. Rien ni fait. Impossible de l'ouvrir.,1,0,1,0,0
"Aucune évolution ! Impossible de faire du fractionné, pas de swim run, pas de compatibilité avec du matériel extérieur (ceinture cardio, foot pod....), enfermer dans son environnement, pas de partage avec d'autres appli Bref, que de critères rédhibitoires pour acheter une watch... Même la 4 Du gâchis qu'un si grand groupe ne s'intéresse, finalement, absolument pas aux sports et aux attentes de leurs utilisateurs sportifs. Je vais rester sur Garmin pour mes utilisations spécifiques sports.",1,1,0,1,0
Très bien. Ça serait très bien de pouvoir rentrer manuellement l'oxygène dans le sang et autre pour ceux qui ont les appareils de mesure sans être obligé de passer par le capteur du téléphone qui quelques fois ne capte rien du tout,4,1,0,1,0
"Due to the fast and many times asymptomatic development of Covid-19, SpO2 measurements could once again be provided as its own function. A well-written disclaimer with all legal technicalities can be expected by us, users, of course... But this solution could help warning people about their health status. Kind regards,",4,0,0,1,0
trop excellent je conseil fortement,5,1,0,0,0
Obligé d'authoriser l'application à passer des appels pour pouvoir l'utiliser sur un comptage de pas... c'est inadmissible ! Désinstallé sur le champs,1,1,0,1,0
Bonjour j'aime cette application mm si la communauté a disparu par contre je voudrais savoir pourquoi mon nom et mon prénom apparaissent sur les listes d'amis j'aimerais savoir comment remédier à cela je veux la confidentialité MERCI de me répondre et me dire comment je dois faire,4,1,0,1,0
"Depuis la mise à jour du 1er avril 2020, l'application se plante dès que je la mets en route",2,0,1,0,0
Je n aime pas du tout la nouvelle version il demande sans arrêt des autorisations l utilisation était beaucoup plus simple avant la dernière mise à jour et donc je vais la desinstaler.,1,1,0,1,0
Motivant,5,0,0,0,1
Sublime,5,1,0,0,0
Bien,4,1,0,0,0
"Application efficace, un bon suivi et avec de la rigueur, très complète",5,1,0,0,1
"J étais super contente de cette application mais depuis la mise à jour 
impossible d avoir le GPS. Donc je ne vois plus mon parcours ce qui m 
aidait énormément dans les chemins pédestres. Quelqu' un aurait il la 
solution merci d avance",5,1,1,0,0
Depuis la Maj je ne peux plus me connecter à mon compte Samsung,1,0,1,0,0
Bien,5,1,0,0,0
bonne,5,1,0,0,0
"Depuis la mise à jour, impossible d'accéder à l'enregistrement de mon sommeil alors que le reste fonctionne, sachant que, faisant de l'apnée du sommeil, c'est l'une des raisons pour lesquelles j'ai acheté ma Galaxy Watch 3 qui coûte un bras voire 2 🤬",1,0,0,1,0
"Super appli, mais regarder le nom des premiers du défie global septembre et les photos il ny a pas un problème ?!?",5,1,0,1,0
"Le gros bémol pour moi dans l'application lors de la synchronisation de ma montre est qu'il n'y a pas de traçage ECG , juste une courbe avec des point,un pour la moyenne plus basse et un autre pour la moyenne plus haute..j'ai une prise de pulsation toutes les 10 min et quant je fait mon sport je le laisse en continuité justement pour avoir un suivie mais cela ne ressort en rien mon traçet fréquence coeur...domage car c'est à la base le but du connecté..avoir son tracet cardio!!",2,0,0,1,0
"0 depuis qu'il n'est plus possible de modifier les heures de début et de fin de sommeil enregistré par une galaxy watch. La montre détecte du sommeil quand je regarde la Tv. Donc pas début à 21h00, mais 0h00. Avant on pouvait corriger via un curseur.",1,1,0,1,1
Les pas sont mal comptés depuis quelques semaines. Je change de podomètre. Dommage.,1,1,1,0,0
J'adore le défi du mois....,5,0,0,0,1
"Fonctionnait très bien avec mon S7, mais depuis que j'ai le s10e, ne comptabilise plus mes pas correctement. On a fait 1 marche de 8km (trails balisés) et n'a comptabilisé que 7kms100... très moyen",3,0,1,0,1
Bonne application,4,1,0,0,0
Impossible d'ouvrir l'application sur mon Huawei p30 pro. Application qui plante sans cesse.. Déjà essayé de desinstallé réinstaller mais rien y fait.. Help,1,0,1,0,0
Très sympa pour suivre notre activité quotidienne,5,0,0,0,1
"J'aimerais avoir de la diversité dans les dents, pas juste un nombre de pas par mois.",3,0,0,1,0
